,Magnet_X,Magnet_Y,Magnet_Z,Pose_X,Pose_Y,Pose_Z,Tx_1,Ty_1,Tz_1,Tx_2,Ty_2,Tz_2,Tx_3,Ty_3,Tz_3,Tx_4,Ty_4,Tz_4,Tx_5,Ty_5,Tz_5,Tx_6,Ty_6,Tz_6,Tx_7,Ty_7,Tz_7,Tx_8,Ty_8,Tz_8,Tx_9,Ty_9,Tz_9,Tx_10,Ty_10,Tz_10,Tx_11,Ty_11,Tz_11,Tx_12,Ty_12,Tz_12,Tx_13,Ty_13,Tz_13,Tx_14,Ty_14,Tz_14,Tx_15,Ty_15,Tz_15,Tx_16,Ty_16,Tz_16
4520,0.015,0,0.108,1,0,0,-16.83299965,-22.15264667,-0.75910356,51.27122527,14.83704362,-54.09374149,20.4843046,32.48147279,-9.684296712,26.91146112,27.20450049,-103.5223364,5.024109827,-12.98935924,47.27410927,73.92223274,2.475616519,-52.26872251,40.44520811,7.826190945,-45.55819672,8.912532057,7.764711871,-52.73274773,17.82655699,1.887557211,51.1528623,68.38346252,31.50394242,-15.07604027,37.8226478,-12.88743967,-65.54045645,-4.499729588,1.264987634,-45.56822735,25.0513963,25.21806797,51.86575502,44.83650001,5.71870883,-2.437241104,30.9650293,7.800186461,-52.84018892,20.66304105,-5.519253041,-44.11511704
4521,-0.015,0,0.108,1,0,0,-25.65992336,-20.51008884,-3.206769028,41.0945241,5.92607431,-43.70397558,31.05838956,23.81327803,0.021632961,35.24025936,29.96323677,-106.0347098,-7.474289959,-9.506661231,34.82230824,45.77034732,-5.262213654,-24.64788965,69.69114746,1.412435429,-19.59082384,20.94161548,11.23595317,-66.01130941,4.96918472,-1.765303922,39.09642213,40.37386249,39.76132231,11.20494389,66.41189804,-4.366458779,-39.70770551,7.864661664,-2.749545134,-58.003855,15.58781239,22.83865186,49.02558857,34.59641624,14.60596617,7.991363263,41.02044865,16.13709039,-41.94803556,29.55165675,-7.950336245,-46.15725082
4522,-0.045,0,0.108,1,0,0,-30.00609468,-16.55005947,-6.771090727,28.8158088,3.641215974,-40.50033296,31.14916191,11.58856454,14.98189509,47.63307463,28.24917203,-104.7423965,-10.01412594,-6.00211328,23.04662302,18.73372064,-4.747598031,-26.28442615,69.95913555,-11.28555355,26.23399066,48.25467663,12.21673301,-69.95182834,2.033447572,-5.072564068,27.59617686,14.42569351,39.85405287,9.233338317,66.60919989,8.501822907,5.553572591,33.54233338,-3.896086947,-59.35562995,11.00637393,18.96861809,44.27566693,22.2920626,16.4800484,10.73713929,40.55428704,27.76964432,-26.62630005,41.69226735,-5.427074006,-43.58643096
4523,-0.075,0,0.108,1,0,0,-31.01215161,-13.64507367,-10.29117169,19.55673114,6.150734104,-42.60036294,20.27885955,2.501350051,26.15198513,58.21205513,19.47007681,-93.68375086,-9.386217172,-3.75065426,15.26242546,6.198537669,-1.235695315,-39.18865833,41.33705812,-18.64087504,53.92622358,77.4813641,5.828089412,-43.01974873,2.933155649,-7.771112728,19.55971162,2.42741386,36.71760232,-3.412594361,39.57022702,15.93866815,31.62064575,60.75344122,4.1246952,-32.74218024,9.51001114,15.85071005,40.70093863,14.36316955,14.30331262,7.215659698,30.78240802,36.59485692,-16.80351963,51.51282499,3.735820589,-32.3708306
4524,0.075,-0.015,0.108,1,0,0,-1.635930175,-10.6444711,-16.17468102,37.20355254,33.12996557,-74.2961925,1.215409273,30.77066567,-5.223998272,23.85679045,20.10704311,-93.87587022,51.72841696,-8.202228049,15.71848848,43.08309345,25.60670894,-115.2787262,4.438065639,6.403784044,-24.21635925,8.889943982,4.191761116,-30.39742287,77.30268985,-10.99620956,29.70495874,41.54325929,17.69568983,-93.50977938,-0.483370791,-3.679521593,-52.83470548,-6.729151976,8.774257541,-26.1292758,57.59652907,13.82400836,41.28181663,38.35384188,-17.53667579,-35.26913903,9.549927423,8.299643529,-56.6009289,14.39663567,1.295242898,-37.73508729
4525,0.045,-0.015,0.108,1,0,0,-8.215158954,-17.64380615,-8.822888622,44.98702809,25.75997035,-66.7137179,8.061621366,32.46428012,-7.047270822,24.84908174,23.07116144,-96.45439141,28.88278607,-17.43339975,39.3460889,66.63966901,16.34690521,-93.42784754,16.17045907,11.28376747,-34.79825097,8.413602593,7.022304971,-38.57743261,45.7936812,-5.047373836,59.25649716,72.92529887,21.33157751,-64.45349146,11.34684617,-5.939740372,-67.5710289,-7.82675754,7.468556297,-35.0152882,41.98337371,24.35203225,56.55657902,51.92399786,-8.231777421,-20.89150966,18.94000553,4.677778072,-61.11906228,14.94137821,-2.074129427,-42.69985025
4526,0.015,-0.015,0.108,1,0,0,-17.61691348,-20.14870489,-5.834655547,45.60932851,15.3606998,-56.30875375,17.55037678,30.04075072,-4.459533798,28.62478768,25.97091062,-99.74750267,5.952005762,-17.16938037,40.39334425,67.02512305,1.21689448,-56.09499345,39.33806329,11.64976765,-36.50394612,11.25192925,11.13536995,-49.23013473,16.68525267,-4.329017044,56.39277507,72.70064517,29.13422232,-11.38679786,39.64407446,-6.646556341,-71.38781114,-5.60800944,5.220907974,-48.84767606,24.09568554,26.49224371,58.57583444,51.00288878,6.524556959,0.504002793,33.85180155,5.742538048,-58.91629211,19.07077494,-6.341947454,-48.51185639
4527,-0.015,-0.015,0.108,1,0,0,-24.26862057,-18.68375489,-6.661475065,38.34703535,8.010504709,-48.174653,24.78797547,22.68079637,3.152733884,35.63482928,27.85616613,-101.2805499,-6.171038715,-12.39042348,31.18414879,43.58597578,-8.483287043,-32.59286143,62.75107185,3.083611638,-15.00211563,23.21999126,15.25969249,-59.89154061,3.767870594,-6.327588098,41.91634317,40.92150338,33.95175949,17.34000108,70.82421219,-2.187794116,-42.7911415,6.486877298,2.795026293,-63.27329839,13.70106889,23.07311487,54.54540128,37.55601309,16.32501866,14.72832595,46.90039005,15.05757173,-44.88635717,29.01745803,-9.804123746,-52.6200764
4528,-0.045,-0.015,0.108,1,0,0,-28.41122913,-15.9959279,-8.417362516,28.65556665,5.590754769,-45.73803882,25.53957977,12.72882145,13.7003058,45.10931144,25.44058426,-98.82288014,-9.043049625,-8.614487133,20.97710276,19.78431124,-8.248757098,-32.68291398,63.65497877,-12.17476332,22.00042043,46.83212697,16.53671696,-61.17834546,1.439982417,-8.359760339,28.92609406,12.79495044,34.62647571,13.89716587,71.24729015,6.330886366,8.251877139,34.20467539,1.673327855,-67.01337219,9.200721359,19.33611013,46.82221563,22.08609027,17.33056286,16.34862222,46.67782123,28.51082005,-24.34735499,44.69128493,-7.97949945,-50.93958661
4529,-0.075,-0.015,0.108,1,0,0,-29.51705033,-12.95195167,-11.16812349,21.05855929,7.119949613,-46.54717915,17.73137076,4.967415024,21.29367492,52.22175189,18.27195018,-91.45381365,-8.643608642,-5.27125223,13.39841855,8.57043115,-3.889813481,-42.88082892,39.76211232,-21.33062007,45.11837054,70.70883002,8.096605561,-39.07343012,2.517020308,-9.643291817,20.23522739,0.985721011,32.2859116,-1.957815031,41.11539413,10.11269569,36.81727251,65.05563844,5.986311882,-38.94798036,8.15613064,15.38362572,41.44524299,12.96722108,14.58110445,11.36265117,33.51155069,37.72438482,-11.03928723,58.39879564,2.108845073,-35.83730106
4530,0.075,-0.03,0.108,1,0,0,-5.843870694,-8.887653634,-17.08785716,35.26852732,30.86518615,-70.77358392,2.278000458,29.81860058,-2.362236515,24.65396851,19.99489146,-92.83520422,44.18155425,-8.28596165,11.4024948,40.77229373,26.68238938,-105.5718238,7.064919854,8.591905394,-19.55953515,10.3530792,5.405568483,-29.85586147,78.6485888,-14.06315126,30.38280414,41.61301623,25.32644286,-96.0486773,-0.959576698,1.415494747,-54.21739119,-6.825542148,10.61669515,-26.56937926,66.07640537,13.74082956,44.77578404,40.34679371,-18.81630191,-43.69793562,7.12139821,8.569959783,-61.14810112,13.35577064,2.193433061,-39.39835359
4531,0.045,-0.03,0.108,1,0,0,-10.69188148,-15.68550099,-11.00648407,40.72008458,24.31999194,-64.85672668,8.149192918,30.32285609,-3.275165552,26.42910669,22.1270525,-94.35503947,26.87635649,-18.19820906,30.60947407,59.21838327,17.10051301,-87.32640525,17.53624453,12.69833334,-27.0253193,10.36290364,8.444994253,-35.15302753,45.86246663,-12.9864527,61.50268824,74.69024231,25.38478291,-65.86926527,11.10395926,1.412493365,-69.55371234,-8.333405523,10.53219081,-35.49435685,45.33038961,25.05790929,64.204312,58.45665105,-8.633156127,-24.86064176,18.00596983,4.761126027,-67.90924321,13.30406488,-1.170534061,-45.18663929
4532,0.015,-0.03,0.108,1,0,0,-17.52734124,-17.73218542,-8.59429947,40.99570491,16.49297082,-57.20906368,15.2621827,28.28470256,-0.75993736,29.93027836,24.47337833,-96.6638221,7.483630588,-18.30316062,33.46305744,59.72420047,1.629389524,-60.06555428,37.53276508,12.84437778,-26.9419721,13.74960366,12.72373333,-44.86195167,15.77710781,-12.15973715,57.93936954,74.40177201,25.78907133,-10.68884917,40.17624926,2.029518503,-73.67906484,-6.069962335,10.11288591,-50.1457105,23.27675556,26.31885908,65.57292647,57.99230263,7.267804536,4.243308803,36.58925499,4.641799021,-66.60819467,17.24183582,-5.742655364,-53.56434893
4533,-0.015,-0.03,0.108,1,0,0,-23.25968557,-17.30846556,-9.189785783,35.49274497,9.870570218,-51.8587637,20.86436743,21.74309936,4.616224075,35.55344784,25.38862507,-97.64597797,-3.344346616,-14.73090653,26.39647571,41.24360401,-9.126627317,-41.54489691,55.80381857,3.14648501,-9.695935419,24.37338123,17.3476132,-52.65318204,3.25772258,-11.70384533,42.75649361,41.39169965,26.89779997,19.48477908,72.65132726,2.679912658,-44.6436601,5.898118007,9.868541985,-65.71006746,11.00329416,22.30475015,57.21018724,39.3685075,16.71410259,22.16416482,53.92364356,14.33112278,-48.34197814,28.54199848,-9.78291298,-59.69194404
4534,-0.045,-0.03,0.108,1,0,0,-27.21184238,-15.10062713,-11.42845223,28.32014685,7.613818481,-49.14981481,21.34645276,13.45482254,11.91759409,42.44956537,23.38808516,-95.20352904,-7.166283701,-10.39276352,18.48314223,21.82117283,-10.04192091,-40.02281308,56.36524459,-12.23713901,18.60954804,44.15599701,17.23575676,-52.63137554,1.051330978,-11.5950634,30.10854341,12.92952342,26.91933753,14.74648827,72.96603291,2.509469648,9.677443997,35.06278566,9.291152694,-70.57716558,6.816002582,17.99763762,49.30908903,20.31970713,17.4615707,23.12036613,53.51934597,29.04749767,-19.90897553,48.11241122,-9.024117586,-58.63824157
4535,-0.075,-0.03,0.108,1,0,0,-28.70414177,-13.06105611,-12.91190071,21.91216011,8.320385435,-49.43446604,15.53579713,7.339814707,17.62802219,48.084463,17.58406983,-89.56896908,-7.259575055,-7.058472933,12.4373146,11.04252455,-6.092086164,-47.22515504,38.27808681,-22.60194586,36.81075944,63.25245176,8.097442777,-34.1632062,2.271177072,-11.42478216,20.96720339,0.563396232,26.85674121,-0.767328604,41.16564163,2.304783006,39.62909506,67.43855138,9.614254709,-40.17298051,6.68943652,14.66225576,43.36229815,10.43312974,13.96997899,15.87734397,36.00350832,38.5731434,-2.933658153,65.94545278,1.268156074,-39.49991817
4536,0.075,-0.045,0.108,1,0,0,-9.660462529,-9.009327165,-18.26131402,32.93446622,28.71657885,-67.28702237,3.168966272,28.00334169,0.212322007,26.1251087,19.42590088,-91.26139456,37.55734418,-7.781832711,8.119979917,38.47608748,25.43916143,-97.15570073,9.488855061,9.453468433,-15.28424201,11.56393556,5.731203839,-28.46333667,76.46499002,-17.33322389,28.8456155,41.97872296,33.00526189,-93.74917911,-0.146778023,6.232726341,-53.30514746,-6.770080348,13.07014156,-26.59798568,74.03531562,13.45532463,50.2360015,42.49464202,-17.98739452,-52.52946211,5.590673139,10.25147692,-66.08251306,12.1508918,3.411157066,-40.7072098
4537,0.045,-0.045,0.108,1,0,0,-13.27718303,-14.03187411,-14.08957716,36.94982376,23.39456403,-63.5636748,8.240359374,28.34309754,0.628179778,27.83698406,21.52928428,-92.53546245,23.6561861,-17.21726295,23.03805949,52.62160104,15.6918145,-83.37868877,19.90097932,12.54992383,-20.03031027,12.27638854,9.230522937,-33.40596388,44.58724489,-20.34991392,59.02052514,73.38958969,29.02427662,-64.1425911,11.88346088,8.343453407,-68.079699,-8.109512972,14.0945156,-35.02689479,47.57752058,24.58424149,73.77425573,65.22940464,-8.439320928,-28.92125168,16.96654906,5.8659764,-75.26903104,12.00249081,-0.008429985,-48.1903155
4538,0.015,-0.045,0.108,1,0,0,-18.42041929,-16.7087469,-11.69988361,37.1064703,17.41774678,-58.59104852,13.37086548,26.11690594,2.402927938,30.48580203,23.06048357,-93.97928578,8.169799324,-18.68142755,25.23794261,52.7596592,1.857186311,-63.07206024,35.41809178,12.04032401,-18.89085905,15.96722274,13.43672188,-40.15471468,16.08001032,-19.35878761,55.77422295,72.64875813,22.48952321,-12.00705993,40.09718738,9.160973166,-72.16961914,-5.753414679,15.2854444,-49.15194189,21.53834207,24.45577564,73.54351656,64.57068828,6.449082764,8.77627781,39.01895743,5.042748007,-75.26163181,14.76902124,-4.431523039,-58.09259953
4539,-0.015,-0.045,0.108,1,0,0,-23.43216011,-16.30530175,-11.62991941,33.65365866,11.89187809,-54.2014101,17.26970926,20.91434854,6.234756266,35.02551075,23.62510707,-94.40304401,-1.315907758,-15.35458507,21.69556255,38.87649508,-7.966973686,-49.44745755,49.6985953,2.443389612,-5.214798729,25.48459039,17.08710549,-45.56081137,3.552618004,-16.84801872,41.49114155,41.11929886,19.3246741,17.02278658,71.15417133,5.905473781,-43.63592536,5.976889922,16.82219732,-64.21238601,8.552425676,20.49373388,62.4265739,41.46734852,16.15800198,31.63335061,61.06235372,13.7991478,-52.75402221,26.83047764,-8.61121648,-67.61298431
4540,-0.045,-0.045,0.108,1,0,0,-26.19253281,-14.62164289,-12.57173399,27.97581572,9.156068416,-52.22432696,17.39345386,14.36699476,11.71993165,40.65991476,21.53817733,-92.56147314,-5.278058603,-11.39825669,16.14940155,22.95128648,-9.808282507,-46.64175809,49.68568438,-11.96042205,14.85156281,42.00407408,16.28745018,-43.76039095,1.164454333,-15.18496153,29.03142726,12.73386356,20.09295636,12.76396097,71.49013449,-1.17838244,8.219394327,34.71068928,17.03439189,-68.18768261,5.068632172,16.35679952,52.11617857,18.94369074,16.07893696,30.32879108,60.27168933,28.83724974,-15.74146603,50.03450823,-8.209052045,-67.31797854
4541,-0.075,-0.045,0.108,1,0,0,-28.13209717,-12.79653999,-14.05923452,22.70341374,9.834390317,-52.32321757,13.27463044,9.208565212,15.8922711,44.43868014,16.72939669,-88.14050579,-6.146549543,-7.987332673,10.84153982,13.29720536,-6.922008564,-51.40964098,35.03847962,-22.31533531,29.6541738,56.20353243,7.007957284,-29.80990486,2.001259965,-14.0074812,20.39472962,0.651110327,21.69022909,-1.898792683,40.40699647,-5.636918864,37.62302791,66.00000895,13.17030675,-38.2527767,5.288731666,12.98596763,44.00959186,7.575108704,12.15426251,20.1902113,37.70191796,37.90236189,6.006508428,72.94927574,1.216203481,-43.49009392
4542,0.075,-0.06,0.108,1,0,0,-12.81323272,-7.916371995,-19.05760456,31.61164969,27.13002791,-65.15722996,3.634115498,26.43000038,2.874441886,26.50774196,19.17089002,-90.79668015,30.70389275,-6.509988486,5.690432365,35.89700873,23.68301094,-90.11338051,11.68970393,9.07611253,-11.68150897,12.92565206,6.513026541,-27.59420368,71.83281974,-19.66531119,25.7931864,40.6572098,39.40377527,-87.12636324,1.145538305,11.05988264,-50.61930181,-5.904224747,15.30234273,-25.70820054,82.00404387,10.98078297,54.07144757,43.93794425,-14.94754377,-61.63694451,3.376272268,13.23623426,-69.4028598,10.92436384,4.656950899,-42.11359055
4543,0.045,-0.06,0.108,1,0,0,-15.29283931,-12.68380331,-15.41494664,34.00706754,22.73816433,-62.26816364,7.582355066,26.62506527,2.87004699,28.53552361,20.77040912,-91.72059067,20.8677464,-14.83408458,16.17772702,46.65419015,15.34808094,-79.80698007,20.36543702,11.73695233,-14.51776722,13.8475331,9.661769961,-30.96959003,43.4739442,-26.66664588,52.81121493,68.50524512,31.8298154,-60.44093233,13.43225453,14.2840871,-63.4817938,-7.081846345,17.00498282,-34.02323433,50.53716612,19.94556869,82.23248985,71.95885163,-7.682711688,-33.49486771,15.09095389,9.393007581,-81.54727395,10.01035967,2.583754311,-49.9040479
4544,0.015,-0.06,0.108,1,0,0,-19.41264157,-14.60612469,-13.75760014,34.06303035,17.66946799,-58.43810051,12.04061179,24.34750499,4.32783482,30.97467995,22.28279538,-92.24666777,8.525548245,-16.96286962,19.50175831,46.26033555,3.203948168,-64.99374922,32.90987242,10.0956721,-12.62329803,17.88052641,13.57441816,-35.6286879,16.64150095,-25.57672245,50.97182518,67.73837032,20.18414461,-15.04109107,39.50850284,15.13999825,-65.61290219,-4.328103875,20.04665714,-46.83129406,20.07113534,19.91832829,80.10045061,71.22959065,5.203048407,12.66814387,40.42166992,8.206974022,-82.91977824,12.6349527,-0.912735424,-62.16538907
4545,-0.015,-0.06,0.108,1,0,0,-23.01029923,-14.8356107,-13.19635365,31.45134582,13.72666344,-55.2214162,14.58530209,20.0992023,6.856494397,34.55274688,21.92119796,-92.36958256,0.457631029,-14.51924979,16.69966121,36.02821398,-5.433811468,-55.18031169,42.86766057,1.628971831,-2.510948234,26.75714172,15.9251155,-38.95706245,4.782308635,-21.6301661,38.42869288,39.7743447,13.54675956,10.63168242,66.89555904,8.331161064,-39.61653612,7.378652119,23.14138526,-59.75582484,6.259203821,16.28676415,65.75827824,43.2762365,12.70771437,39.35413364,66.89254829,14.62883479,-55.69026244,25.20685077,-4.504352598,-74.61578829
4546,-0.045,-0.06,0.108,1,0,0,-25.4297588,-13.60843627,-14.12656884,27.3202131,11.23127718,-54.01051439,14.84709834,14.96208242,10.27772269,38.63644318,19.96715744,-90.72194123,-3.689780238,-11.41747997,13.45631634,23.36214655,-8.520495697,-52.59752266,42.66694316,-11.06836844,11.85390801,39.05586168,14.39045632,-36.80596415,1.98884875,-17.85651515,27.19378611,14.44021972,14.49369712,9.275356423,67.02660073,-3.613958757,4.694368474,33.51983265,23.44122678,-62.3588863,3.139971195,13.21716267,53.34118331,17.91844539,12.5615571,37.12484331,66.25189965,27.21788642,-11.06303895,51.98063148,-4.769542631,-76.29537433
4547,-0.075,-0.06,0.108,1,0,0,-27.1994599,-12.16523147,-15.20249869,23.35608524,10.97321183,-53.61507583,11.50691034,10.72095646,13.57331783,41.66541588,15.48058261,-87.43234294,-4.889596328,-8.227564976,9.468866586,14.63715417,-6.300331362,-54.87872785,32.17862304,-19.86345669,23.32556275,49.76235688,5.794284036,-25.85858292,2.902592377,-16.08169948,18.98453026,2.569378335,18.07033932,-3.009623276,38.99604715,-11.25186933,31.22771547,61.53798703,16.24353712,-34.12105187,4.064515758,10.90567746,45.81395151,6.384775551,9.137314467,24.29421817,39.19856004,34.52796968,14.1285602,80.25316371,2.998924581,-48.59194845
4548,0.075,-0.075,0.108,1,0,0,-14.71418748,-7.599667666,-18.74760563,29.75666608,25.9700549,-64.82363506,3.870779238,25.42699065,3.846948849,27.6379737,18.7006096,-89.28470041,25.28035512,-5.325598594,4.038353848,33.46010029,21.51497961,-85.79468983,12.91542447,8.506926462,-8.264526762,14.30020249,6.692909703,-25.73900474,64.88880343,-21.05979434,21.3477392,39.07766373,42.90717487,-78.54963358,3.316622532,14.0100772,-47.06029865,-5.354171589,16.75845278,-24.96245168,87.14159567,7.830730213,57.90390592,45.2783123,-9.08607101,-67.62319769,1.603594962,17.1827287,-71.3878406,10.23239631,7.234696997,-42.23180157
4549,0.045,-0.075,0.108,1,0,0,-16.48044986,-10.66683629,-16.38060308,31.99175317,22.74628642,-62.25060974,7.566716155,25.38544312,4.036809355,29.1804158,20.21491137,-90.3055723,17.91840755,-12.4094001,12.27107112,41.17269154,14.05107902,-77.92191515,19.85279802,9.64942806,-9.637354265,15.66098003,9.61800434,-28.4529431,41.38105855,-29.36568906,43.26473819,62.64043122,34.05390714,-56.43164563,14.44875652,18.59568013,-57.17698948,-5.924915071,19.09484703,-32.2204477,51.63052927,13.26091068,89.30387894,76.65226873,-4.745840199,-37.37230323,13.81620332,14.92797315,-86.08261131,8.631536886,6.164020922,-51.67497274
4550,0.015,-0.075,0.108,1,0,0,-19.46299743,-12.64510626,-15.53799539,31.63371409,18.5319109,-59.8054309,10.38288288,23.8530853,5.229686786,31.47254363,20.84071466,-90.94863272,8.856727384,-14.56913097,15.21641173,40.78979348,4.031277125,-67.90867848,29.70741651,7.720887407,-7.776819281,19.51621843,12.28526343,-31.63727992,18.28594529,-29.11601973,43.74063753,61.91210957,18.86231932,-19.24862833,37.72070173,18.82732904,-57.57954302,-2.493698339,23.06839431,-43.41514923,19.13679858,13.41458235,84.98858427,76.01053555,2.577271363,16.37718178,41.429951,13.31334043,-89.17812903,11.35016169,3.854025915,-64.69880747
4551,-0.015,-0.075,0.108,1,0,0,-22.65150813,-13.20721029,-14.94771803,30.11408801,15.05226749,-57.58613693,12.54692552,20.15066546,7.677768462,34.49678369,20.20476745,-90.77327924,1.953278413,-13.14718281,13.60251692,33.06700935,-3.592601041,-59.83789222,37.82858763,0.563031823,0.43891698,26.78764173,14.10596338,-33.15765973,6.877808025,-24.61976376,34.50479378,38.93019992,10.26355296,2.088473658,60.30419182,10.17803847,-35.75633814,9.161285099,27.17882096,-53.59286551,5.08759817,11.96686546,69.40003683,44.32901116,7.385775837,46.10280573,71.55656443,17.42359611,-59.71796084,24.416786,1.291501575,-80.39922465
4552,-0.045,-0.075,0.108,1,0,0,-24.49015258,-12.48348825,-15.12168026,26.33956368,13.04629599,-55.39887414,12.53518598,15.87869907,10.12039333,37.72916504,18.37624115,-89.39846694,-1.666563258,-10.45707463,10.9675583,23.70197914,-6.154466814,-57.07448612,37.88443758,-9.867922408,10.87949315,36.55728167,12.38806274,-30.90426585,3.611433625,-20.98050355,24.98915387,16.24196266,11.12643983,1.754134092,60.17003529,-4.826263625,0.700590245,32.34633332,27.49159688,-53.67952411,2.31520927,10.65711505,55.33029277,16.85271106,7.164145406,41.88887263,70.69715018,24.67557468,-7.892112768,53.53555654,1.096881098,-82.96352137
4553,-0.075,-0.075,0.108,1,0,0,-26.17550873,-11.38209686,-15.51152238,23.39587397,12.90569541,-55.31718602,10.15897136,12.39844235,12.65688086,39.67972207,14.95992022,-87.18385363,-2.765968526,-8.017507574,8.294838609,17.0109124,-4.725079434,-58.96174482,30.25581485,-17.79440188,18.17420071,43.97254578,5.321726501,-23.54792237,4.122776378,-17.77129094,17.7769323,4.982970796,14.54355278,-8.274307723,37.5402268,-13.98991979,22.18029997,55.34744923,18.11860636,-31.02730594,3.500573251,9.089514011,46.20779539,5.264689655,5.049330237,26.96890731,40.31171511,28.93478613,19.09843431,85.30591285,5.115025458,-52.40451281
4554,0.075,-0.09,0.108,1,0,0,-16.61086609,-7.199041365,-19.25471322,28.64257873,25.08292758,-63.17276364,3.994943304,24.53898214,4.469591524,28.15523719,17.79317372,-89.53394717,21.25524862,-3.969570354,2.596434389,31.40045657,19.08642285,-82.39686772,14.54798471,6.424208953,-4.652117683,15.68869578,6.702046265,-23.60219544,57.29019082,-21.39685254,17.21658923,37.63310382,43.59356697,-69.84553857,5.881477654,15.97118132,-42.8952847,-3.517140006,18.0135362,-23.33582901,88.83830519,3.528112198,59.95345891,46.06683628,-1.209549703,-69.45098946,1.762969666,22.42366501,-72.47633545,9.951660728,9.076913572,-42.85068299
4555,0.045,-0.09,0.108,1,0,0,-18.23602102,-10.07017725,-17.4669638,29.83138233,22.2217098,-61.40826479,6.554819813,23.96218611,4.809625796,29.77052383,19.00786349,-89.63793162,16.2257996,-10.3220461,8.380873687,36.86279643,12.96536507,-76.52794464,20.37570521,7.640356322,-5.396877801,17.37357153,9.247180564,-25.95704844,39.17546915,-30.22623999,35.01367289,55.40531017,34.6003477,-51.85298262,16.50061091,19.71436968,-49.75013061,-3.833675878,21.51422949,-29.59248286,52.15955563,4.769720583,90.40408132,78.27253984,-0.555884347,-38.4791158,13.35989917,21.94558849,-88.43747421,8.657076896,9.107289047,-52.11073395
4556,0.015,-0.09,0.108,1,0,0,-20.21195361,-11.8656325,-16.67581543,30.17585327,18.85034258,-59.54754715,9.198040657,22.2542691,6.161947896,31.50524281,19.59166648,-90.11012962,9.018063426,-12.93880092,11.07696236,36.32772985,4.945420811,-69.24941085,27.8253172,5.327867803,-3.142236902,20.39913942,11.13524973,-28.43125479,19.90016412,-30.30022071,36.6148358,54.99675159,19.16266923,-23.65777894,35.49905946,19.85838122,-49.81763229,-0.210050498,25.48392414,-38.16521488,18.99225201,5.405371524,86.94431626,77.55300985,-0.774315744,18.05298085,41.77737559,21.00098691,-91.7243482,10.7850031,8.644832622,-66.16856799
4557,-0.015,-0.09,0.108,1,0,0,-22.74407998,-12.35219737,-16.52917316,28.6481358,16.18716672,-57.24727445,10.67159284,19.22773651,8.409766579,33.80275878,19.12263157,-89.47754293,3.291693594,-12.26280998,10.73531456,31.02273345,-1.872150299,-63.04880789,33.15567457,-0.904824181,2.171267763,26.65280575,12.20934077,-29.52623447,9.18489547,-26.34845739,30.61268429,36.57984145,9.757410035,-6.134484165,53.33111702,10.41872534,-31.23002086,10.6354276,28.88705252,-45.20043073,4.649544212,6.323501957,69.97229987,44.89856557,-0.090725095,48.10289875,73.33323964,21.14221282,-60.59201601,24.10668264,8.781217031,-81.86260214
4558,-0.045,-0.09,0.108,1,0,0,-24.91437902,-11.6670528,-16.07581641,26.04694866,14.42907823,-56.62251001,10.64648601,16.16711321,10.08663173,36.27872743,17.34966803,-88.40755745,-0.174581879,-9.716532733,8.200668898,23.82861192,-4.139672112,-61.08170634,33.22278526,-9.718018256,8.971810775,34.25830327,10.33982253,-27.16259597,5.713691086,-22.23693771,23.12018676,17.16703649,9.638992188,-4.750990705,53.5876087,-5.190060931,-3.868264848,30.19814557,28.70750324,-44.77417063,2.506883742,6.770723462,56.25946244,16.5220109,0.205871726,43.09716289,72.15367644,21.50686267,-7.155720534,54.06419879,8.860882444,-85.85105389
4559,-0.075,-0.09,0.108,1,0,0,-26.15588642,-10.76190572,-16.91403892,23.59494583,13.52650127,-55.78958545,8.868693227,13.20682515,11.69087486,38.00018118,14.79156346,-86.68830516,-1.623353002,-7.65164034,7.076693826,18.06343244,-3.240539951,-62.30134685,27.410128,-15.76755327,14.68468546,39.62653138,4.125806758,-21.14994767,5.299141593,-18.90534994,16.98306925,7.221731283,13.46187333,-12.1457518,35.22313025,-14.96028025,13.99665777,48.11895834,18.96847245,-26.19230132,3.505224649,6.807219202,46.51458731,4.828334798,0.206467774,27.1356854,40.98408148,22.45824727,20.751699,87.11494957,8.985818402,-54.28928545
4560,0.06,0,0.108,1,0,0,4.790080454,-24.33762426,-7.614567247,46.9354352,30.11569905,-75.41437479,3.925249068,33.1318553,-11.08737078,20.77711453,24.36328584,-97.79673595,45.61289259,-11.2988779,38.8517997,59.72639537,18.47943414,-114.5522094,7.106606312,5.451541133,-35.42822872,5.776009193,3.235168879,-36.68416451,61.53825514,-4.521710642,44.07407289,55.75585759,13.4881152,-78.68556509,5.290509357,-12.3610056,-56.28689592,-8.16757756,6.792970182,-29.64082285,47.69405664,15.38486169,44.71747519,42.05190685,-13.95770025,-24.95392297,15.01266333,7.064285852,-54.89215515,11.34820995,11.34119371,-52.83102388
